ID,MWE1,MWE2,Language,sentence_1,sentence_2,sim,alternative_1,alternative_2,sentence_previous,sentence_next,label,lemma,cos_sim
697713,baby blues,None,EN,"I look up at the window where his blue eyes used to sparkle at my coming, but he is not there.","I look up at the window where his baby blues used to sparkle at my coming, but he is not there.",1,empty,empty,It is so still and quiet now.,"I listen for his pattering feet, his merry shout, and his ringing laugh; but there is no sound.",0,"['look', 'window', 'blue', 'eye', 'used', 'sparkle', 'coming']",0.742578646
969589,blue blood,None,EN,"These men, in the noble indignation of a great ideal, face a worse hell than the most ingenious of fanatics ever planned or plotted.","These men, in the blue blood indignation of a great ideal, face a worse hell than the most ingenious of fanatics ever planned or plotted.",1,empty,empty,"They may die childless, but their example will father the imagination of all the coming ages.","Men die scorched like moths in a furnace, blown to atoms, gassed, tortured.",0,"['men', 'noble', 'indignation', 'great', 'ideal', 'face', 'worse', 'hell', 'ingenious', 'fanatic', 'ever', 'planned', 'plotted']",0.800586532
862729,melting pot,None,EN,8) was then finally drawn through another mixture of tar.,8) was then finally drawn through another melting pot of tar.,1,empty,empty,"22 B.W.G., the completed strand being No.",None,0,"['8', 'finally', 'drawn', 'another', 'mixture', 'tar']",0.786016321
643317,top dog,None,EN,"The patrol leader laughed again at the appeal, and glanced around at the faces of his three chums.","The patrol top dog laughed again at the appeal, and glanced around at the faces of his three chums.",1,empty,empty,"Say 'yes,' and make it unanimous, won't you?""",None,0,"['patrol', 'leader', 'laughed', 'appeal', 'glanced', 'around', 'face', 'three', 'chum']",0.501485887
234634,memory lane,None,EN,"He opened his eyes, stared up memory lane a rim of broken rock toward the cloudless, blue-green sky.","He opened his eyes, stared up retention lane a rim of broken rock toward the cloudless, blue-green sky.",None,"He opened his eyes, stared up past a rim of broken rock toward the cloudless, blue-green sky.","He opened his eyes, stared up retention lane a rim of broken rock toward the cloudless, blue-green sky.","As he turned, without opening his eyes, he felt the brush of softness against his cheek, and a pungent odor fill his nostrils.",A relay clicked into proper place deep in his mind.,0,"['opened', 'eye', 'stared', 'memory', 'lane', 'rim', 'broken', 'rock', 'toward', 'cloudless', 'bluegreen', 'sky']",0.855938221
41414,elbow room,None,EN,"No doubt he did say it in spirit, with noble self-abnegation and elbow room from jealousy.","No doubt he did say it in spirit, with noble self-abnegation and joint room from jealousy.",None,"No doubt he did say it in spirit, with noble self-abnegation and freedom from jealousy.","No doubt he did say it in spirit, with noble self-abnegation and joint room from jealousy.","He too might have said, 'He must increase, but I must decrease.'",None,0,"['doubt', 'say', 'spirit', 'noble', 'selfabnegation', 'elbow', 'room', 'jealousy']",0.575743971
601718,private eye,None,EN,The private eye sergeant and he had some dinner together.,The personal eye sergeant and he had some dinner together.,None,The detective sergeant and he had some dinner together.,The personal eye sergeant and he had some dinner together.,It was ten o'clock when he came in.,None,0,"['private', 'eye', 'sergeant', 'dinner', 'together']",0.335029697
423991,memory lane,None,EN,"However, he had disposed of Buckley in the past ... if necessary he could do so again.","However, he had disposed of Buckley in the memory lane ... if necessary he could do so again.",1,empty,empty,"And Buckley Simmons, Gordon knew, must still nurse a secret antagonism toward him.",None,0,"['however', 'disposed', 'buckley', 'past', 'necessary', 'could']",0.666252352
1112835,elbow room,None,EN,In reference to Chinese porcelain it is used to-day with similar freedom for the _ta ch’ing_ or dark sky blue and for the powder blue.,In reference to Chinese porcelain it is used to-day with similar elbow room for the _ta ch’ing_ or dark sky blue and for the powder blue.,1,empty,empty,None,None,0,"['reference', 'chinese', 'porcelain', 'used', 'today', 'similar', 'freedom', 'ta', 'ch', '’', 'ing', 'dark', 'sky', 'blue', 'powder', 'blue']",0.883265254
320461,front runner,None,EN,"His own favourite disguise was that of a Hindu prince, while the remainder of the gang constituted his retinue and escort.","His own front runner disguise was that of a Hindu prince, while the remainder of the gang constituted his retinue and escort.",1,empty,empty,None,None,0,"['favourite', 'disguise', 'hindu', 'prince', 'remainder', 'gang', 'constituted', 'retinue', 'escort']",0.790258834
226238,elbow room,None,EN,An average elbow room of six feet or more on both sides will be sufficient.,An average joint room of six feet or more on both sides will be sufficient.,None,An average space of six feet or more on both sides will be sufficient.,An average joint room of six feet or more on both sides will be sufficient.,None,None,0,"['average', 'elbow', 'room', 'six', 'foot', 'side', 'sufficient']",0.738134845
129924,closed book,None,EN,It is doubtful whether even the professor himself could have cleared up the closed book of this deepened color in the immortal bard's nose.,It is doubtful whether even the professor himself could have cleared up the shut book of this deepened color in the immortal bard's nose.,None,It is doubtful whether even the professor himself could have cleared up the mystery of this deepened color in the immortal bard's nose.,It is doubtful whether even the professor himself could have cleared up the shut book of this deepened color in the immortal bard's nose.,None,None,0,"['doubtful', 'whether', 'even', 'professor', 'could', 'cleared', 'closed', 'book', 'deepened', 'color', 'immortal', 'bard', 'nose']",0.872151986
751707,memory lane,None,EN,The experience of the past is not happy in this regard.,The experience of the memory lane is not happy in this regard.,1,empty,empty,At present this subject is engaging the attention of laboratory workers as well as of practical dietitians and food hygienists.,None,0,"['experience', 'past', 'happy', 'regard']",0.544387878
4034,small fry,None,EN,He did not want such small fry game.,He did not want such little fry game.,None,He did not want such insignificant game.,He did not want such little fry game.,Several small animals passed unharmed beneath him.,It would take a strong animal to test the efficacy of his new scheme.,0,"['want', 'small', 'fry', 'game']",0.740356345
804273,memory lane,None,EN,Our luncheon hour was past and we looked dubiously toward the Maryborough hotel.,Our luncheon hour was memory lane and we looked dubiously toward the Maryborough hotel.,1,empty,empty,The farmers circulated among the animals and regarded us rather sullenly for Irishmen.,None,0,"['luncheon', 'hour', 'past', 'looked', 'dubiously', 'toward', 'maryborough', 'hotel']",0.595072803
871444,private eye,None,EN,One instance will show the difference between a regular and a private eye policeman.,One instance will show the difference between a regular and a personal eye policeman.,None,One instance will show the difference between a regular and a detective policeman.,One instance will show the difference between a regular and a personal eye policeman.,None,None,0,"['one', 'instance', 'show', 'difference', 'regular', 'private', 'eye', 'policeman']",0.701414647
37231,blue blood,None,EN,If writers of a less noble mind than his deal with these things they will not rob his heroes of a single power to uplift or inspire.,If writers of a less blue blood mind than his deal with these things they will not rob his heroes of a single power to uplift or inspire.,1,empty,empty,"Well, it is only natural he should try to protect the children of his thought, but they need no later word from him.",None,0,"['writer', 'le', 'noble', 'mind', 'deal', 'thing', 'rob', 'hero', 'single', 'power', 'uplift', 'inspire']",0.826271397
118662,top dog,None,EN,"Impatiently, the top dog replied: ""Where?","Impatiently, the best dog replied: ""Where?",None,"Impatiently, the leader replied: ""Where?","Impatiently, the best dog replied: ""Where?","""And why should she not come back?""",I do not _want_ to know.,0,"['impatiently', 'top', 'dog', 'replied']",0.516397779
545211,elbow room,None,EN,"Ethel had often had to give up this space before, when Flora went out in the evening, and she had seldom felt otherwise than annoyed.","Ethel had often had to give up this elbow room before, when Flora went out in the evening, and she had seldom felt otherwise than annoyed.",1,empty,empty,None,Give it up for good!,0,"['ethel', 'often', 'give', 'space', 'flora', 'went', 'evening', 'seldom', 'felt', 'otherwise', 'annoyed']",0.772069042
919578,memory lane,None,EN,"A new hope, a new desire had been gradually growing in her mind for the memory lane few days.","A new hope, a new desire had been gradually growing in her mind for the retention lane few days.",None,"A new hope, a new desire had been gradually growing in her mind for the past few days.","A new hope, a new desire had been gradually growing in her mind for the retention lane few days.",None,None,0,"['new', 'hope', 'new', 'desire', 'gradually', 'growing', 'mind', 'memory', 'lane', 'day']",0.835631787
843694,blue blood,None,EN,"But he did better than to be a contemptible man, for he was a blue blood dog.","But he did better than to be a contemptible man, for he was a azure lifeblood dog.",None,"But he did better than to be a contemptible man, for he was a noble dog.","But he did better than to be a contemptible man, for he was a azure lifeblood dog.",He knew plenty of people with whom he never could have exchanged qualities without getting the worst of the bargain.,"His eyes look inquiringly, wistfully, after me through the shadows of the years that are past.",0,"['better', 'contemptible', 'man', 'blue', 'blood', 'dog']",0.821647135
708558,baby blues,None,EN,"and smiling at her with her bright baby blues like an angel of consolation, got up and withdrew.","and smiling at her with her bright depression like an angel of consolation, got up and withdrew.",None,"and smiling at her with her bright blue eyes like an angel of consolation, got up and withdrew.","and smiling at her with her bright depression like an angel of consolation, got up and withdrew.",None,"The Princess, tearless, speechless, then allowed herself to be conducted away by the officers of the council chamber.",0,"['smiling', 'bright', 'baby', 'blue', 'like', 'angel', 'consolation', 'got', 'withdrew']",0.849281647
687816,baby blues,None,EN,"The prefect--a vivacious little man, with baby blues and light hair--capers about in great excitement.","The prefect--a vivacious little man, with depression and light hair--capers about in great excitement.",None,"The prefect--a vivacious little man, with blue eyes and light hair--capers about in great excitement.","The prefect--a vivacious little man, with depression and light hair--capers about in great excitement.","Our Cretan friend, M. Antoniades, is well known to the prefect; hence the daring of this summons.","He has to do with the war against the brigands, and joy at the bringing in of the head before mentioned nearly causes him to lose his own.",0,"['prefecta', 'vivacious', 'little', 'man', 'baby', 'blue', 'light', 'haircapers', 'great', 'excitement']",0.811702074
292480,elbow room,None,EN,"""If we knew that Clarice and Rachel were safe, we should fight with far more elbow room than we could do with them in the house.","""If we knew that Clarice and Rachel were safe, we should fight with far more joint room than we could do with them in the house.",None,"""If we knew that Clarice and Rachel were safe, we should fight with far more freedom than we could do with them in the house.","""If we knew that Clarice and Rachel were safe, we should fight with far more joint room than we could do with them in the house.","""I cannot help acknowledging that our Indian friend's advice is sound,"" observed Uncle Jeff.","And if matters came to the worst, we should, as he says, be able to escape with far less difficulty than if we had them to look after.""",0,"['knew', 'clarice', 'rachel', 'safe', 'fight', 'far', 'elbow', 'room', 'could', 'house']",0.692965834
828976,top dog,None,EN,"I had been in charge two months or so when I got notice that the top dog would not be there that night, so it was up to me to lead the meeting.","I had been in charge two months or so when I got notice that the best dog would not be there that night, so it was up to me to lead the meeting.",None,"I had been in charge two months or so when I got notice that the leader would not be there that night, so it was up to me to lead the meeting.","I had been in charge two months or so when I got notice that the best dog would not be there that night, so it was up to me to lead the meeting.",LEADING A MEETING I never had to use force to keep order but once while in that Mission.,I'll never forget that night.,0,"['charge', 'two', 'month', 'got', 'notice', 'top', 'dog', 'would', 'night', 'lead', 'meeting']",0.866341876
812028,glass ceiling,None,EN,And she was the glass ceiling between himself and Louise Treharne.,And she was the mirror ceiling between himself and Louise Treharne.,None,And she was the barrier between himself and Louise Treharne.,And she was the mirror ceiling between himself and Louise Treharne.,He knew very well that there was not the least possible chance for him to regain even a nodding plane with Laura Stedham.,"They were rarely, he felt sure, out of each other's company.",0,"['glass', 'ceiling', 'louise', 'treharne']",0.859698438
563239,brass ring,None,EN,"The prize which Stockmar, with all the energy of disinterested devotion, had determined should be Albert's was a tremendous prize indeed.","The brass ring which Stockmar, with all the energy of disinterested devotion, had determined should be Albert's was a tremendous brass ring indeed.",1,empty,empty,"But, this time, the goal at the end of it was something more than the mediocre royalty that Leopold had reached.",The beginning of the undertaking proved to be the most arduous part of it.,0,"['prize', 'stockmar', 'energy', 'disinterested', 'devotion', 'determined', 'albert', 'tremendous', 'prize', 'indeed']",0.750951904
149062,elbow room,None,EN,"by old Greece with a new elbow room graced, Above her antique heroes shall be placed.","by old Greece with a new joint room graced, Above her antique heroes shall be placed.",None,"by old Greece with a new freedom graced, Above her antique heroes shall be placed.","by old Greece with a new joint room graced, Above her antique heroes shall be placed.",None,None,0,"['old', 'greece', 'new', 'elbow', 'room', 'graced', 'antique', 'hero', 'shall', 'placed']",0.714292832
1020189,elbow room,None,EN,During this space of time the mob in Winter Street roared at us.,During this elbow room of time the mob in Winter Street roared at us.,1,empty,empty,"But it took us, I judge, some fifteen minutes to make our way from the hall door to the street.",None,0,"['space', 'time', 'mob', 'winter', 'street', 'roared', 'u']",0.778062443
97280,elbow room,None,EN,The elbow room dividing them was not fifteen years but seven.,The joint room dividing them was not fifteen years but seven.,None,The space dividing them was not fifteen years but seven.,The joint room dividing them was not fifteen years but seven.,"; the new material which he wrote especially for the book, was printed in Chapter XVII.",A rare word signifying long duration.,0,"['elbow', 'room', 'dividing', 'fifteen', 'year', 'seven']",0.676589089
909069,memory lane,None,EN,"I look back to the past week and say, what did it produce?","I look back to the memory lane week and say, what did it produce?",1,empty,empty,None,"I ask the same question of the week preceding, and duly receive the same answer from both--nothing!",0,"['look', 'back', 'past', 'week', 'say', 'produce']",0.479931725
1182152,blue blood,None,EN,But blue blood he despite his woe!,But azure lifeblood he despite his woe!,None,But noble he despite his woe!,But azure lifeblood he despite his woe!,"Bloody and shamed, the flag of France Perforce recrossed the widening seas; The sad Canadian mourned his hopes, And cherished bitter memories.","Before his lords he proudly bends, Like some tall oak that storms may shake, And bow, but never, never rend.",0,"['blue', 'blood', 'despite', 'woe']",0.675242233
82603,cloud nine,None,EN,"These eyes fell upon the young girl who stood there, with hands pressed to her heaving bosom, in an ecstatic desire to help.","These eyes fell upon the young girl who stood there, with hands pressed to her heaving bosom, in an cloud nine desire to help.",1,empty,empty,None,"""Where can we carry him?""",0,"['eye', 'fell', 'upon', 'young', 'girl', 'stood', 'hand', 'pressed', 'heaving', 'bosom', 'ecstatic', 'desire', 'help']",0.896061492
981550,brass ring,None,EN,"They are nothing but little pirates, brass ring fighters, screaming, noisy Indians, because they are savages themselves.","They are nothing but little pirates, metal ring fighters, screaming, noisy Indians, because they are savages themselves.",None,"They are nothing but little pirates, prize fighters, screaming, noisy Indians, because they are savages themselves.","They are nothing but little pirates, metal ring fighters, screaming, noisy Indians, because they are savages themselves.",He was like all other boys and no boys are good.,"They worship criminals and always want the criminal to escape, because they are criminals themselves.",0,"['nothing', 'little', 'pirate', 'brass', 'ring', 'fighter', 'screaming', 'noisy', 'indian', 'savage']",0.778474515
560450,melting pot,None,EN,"The colonel had some experimental melting pot cooking in his electric furnace, and he invited us all down to the laboratory to see the result.","The colonel had some experimental unfrozen pot cooking in his electric furnace, and he invited us all down to the laboratory to see the result.",None,"The colonel had some experimental mixture cooking in his electric furnace, and he invited us all down to the laboratory to see the result.","The colonel had some experimental unfrozen pot cooking in his electric furnace, and he invited us all down to the laboratory to see the result.",It was just after dinner.,Wingfield tangled himself in the wires in some unaccountable way and got a terrible shock.,0,"['colonel', 'experimental', 'melting', 'pot', 'cooking', 'electric', 'furnace', 'invited', 'u', 'laboratory', 'see', 'result']",0.880738818
198625,memory lane,None,EN,Just within the past few months the number of good reports had increased sharply and there had been no publicity.,Just within the memory lane few months the number of good reports had increased sharply and there had been no publicity.,1,empty,empty,None,UFO's were seen more frequently around areas vital to the defense of the United States.,0,"['within', 'past', 'month', 'number', 'good', 'report', 'increased', 'sharply', 'publicity']",0.775709997
278616,memory lane,None,EN,"But when obviously memory lane her youth, it is no longer required that she shall wear the demeanor of a _débutante_.","But when obviously retention lane her youth, it is no longer required that she shall wear the demeanor of a _débutante_.",None,"But when obviously past her youth, it is no longer required that she shall wear the demeanor of a _débutante_.","But when obviously retention lane her youth, it is no longer required that she shall wear the demeanor of a _débutante_.",None,None,0,"['obviously', 'memory', 'lane', 'youth', 'longer', 'required', 'shall', 'wear', 'demeanor', 'débutante']",0.763107094
461953,baby blues,None,EN,"A little white line drew in about her lips, the flame in her blue eyes leaped and flickered.","A little white line drew in about her lips, the flame in her baby blues leaped and flickered.",1,empty,empty,For what had she perfected herself in Jim Last's art?,The tawny brows gathered into a puckered frown.,0,"['little', 'white', 'line', 'drew', 'lip', 'flame', 'blue', 'eye', 'leaped', 'flickered']",0.569668072
911493,elbow room,None,EN,This is the manner in which the idea of imaginary space seems to be formed.,This is the manner in which the idea of imaginary elbow room seems to be formed.,1,empty,empty,None,An observation of the phenomena of the imagination will confirm what we have explained by the mere order of intelligence.,0,"['manner', 'idea', 'imaginary', 'space', 'seems', 'formed']",0.843598953
861169,closed book,None,EN,"Your failure to come was a mystery to her always, Mr.","Your failure to come was a closed book to her always, Mr.",1,empty,empty,"""She did not receive your note.","""Why, that is very strange.",0,"['failure', 'come', 'mystery', 'always', 'mr']",0.688874764
572707,double cross,None,EN,"Julian's betrayal of Spain to the Moors: credibility of the legend, ii.","Julian's double cross of Spain to the Moors: credibility of the legend, ii.",1,empty,empty,"Judith of Bavaria, marries Louis the Debonair, i.","Justice, administration of, under Charlemagne, i.",0,"['julian', 'betrayal', 'spain', 'moor', 'credibility', 'legend', 'ii']",0.847247829
1038375,glass ceiling,None,EN,For she had talked as if utterance had long been dammed behind a barrier of silence.,For she had talked as if utterance had long been dammed behind a glass ceiling of silence.,1,empty,empty,"Shefford lived the hour as a dream and went back to the quiet darkness under the cedars to lie wide-eyed, trying to recall all that she had said.",None,0,"['talked', 'utterance', 'long', 'dammed', 'behind', 'barrier', 'silence']",0.906523941
1159821,melting pot,None,EN,"Stir over the fire until the mixture thickens, being careful not to let it cook hard.","Stir over the fire until the melting pot thickens, being careful not to let it cook hard.",1,empty,empty,"Put the butter in a small sauce-pan, and when it melts, add the eggs.",About two minutes will cook it.,0,"['stir', 'fire', 'mixture', 'thickens', 'careful', 'let', 'cook', 'hard']",0.709960891
43135,top dog,None,EN,"The accomplice leaves the room, while the leader and the rest remain inside.","The accomplice leaves the room, while the top dog and the rest remain inside.",1,empty,empty,"It requires two players who understand this game, a leader and his accomplice.",The leader asks the players what hour they will choose for the accomplice to guess.,0,"['accomplice', 'leaf', 'room', 'leader', 'rest', 'remain', 'inside']",0.461593091
488118,front runner,None,EN,Lander was of opinion that he never would be a general front runner with this ever-grinning and loquacious people.,Lander was of opinion that he never would be a general forepart runner with this ever-grinning and loquacious people.,None,Lander was of opinion that he never would be a general favourite with this ever-grinning and loquacious people.,Lander was of opinion that he never would be a general forepart runner with this ever-grinning and loquacious people.,None,"If he laughed, and he was obliged to laugh, it was done against his inclination, and consequently with a very bad grace.",0,"['lander', 'opinion', 'never', 'would', 'general', 'front', 'runner', 'evergrinning', 'loquacious', 'people']",0.859156224
111215,grandfather clock,None,EN,"A cheerful evening was then passed by the others, and the doctor did not offer to take his departure till the clock struck eleven.","A cheerful evening was then passed by the others, and the doctor did not offer to take his departure till the grandfather clock struck eleven.",1,empty,empty,None,None,0,"['cheerful', 'evening', 'passed', 'others', 'doctor', 'offer', 'take', 'departure', 'till', 'clock', 'struck', 'eleven']",0.903240111
936847,blue blood,None,EN,"Your noble son is mad: Mad call I it; for, to define true madness,[684] What is't but to be nothing else but mad?","Your blue blood son is mad: Mad call I it; for, to define true madness,[684] What is't but to be nothing else but mad?",1,empty,empty,"Therefore, since brevity is the soul of wit[682] 90 And tediousness the limbs and outward flourishes,[683] I will be brief.",[685] But let that go.,0,"['noble', 'son', 'mad', 'mad', 'call', 'define', 'true', 'madness684', 'ist', 'nothing', 'else', 'mad']",0.808195888
458029,elbow room,None,EN,This means that the whole of space is filled with this medium.,This means that the whole of elbow room is filled with this medium.,1,empty,empty,None,"If there were any vacant spaces, the light would fail to get through them, and stars beyond them would become invisible.",0,"['mean', 'whole', 'space', 'filled', 'medium']",0.650973745
723374,front runner,None,EN,"When I began to recover, a front runner dog belonging to Mr Forster fell a sacrifice to my tender stomach.","When I began to recover, a forepart runner dog belonging to Mr Forster fell a sacrifice to my tender stomach.",None,"When I began to recover, a favourite dog belonging to Mr Forster fell a sacrifice to my tender stomach.","When I began to recover, a forepart runner dog belonging to Mr Forster fell a sacrifice to my tender stomach.",None,"We had no other fresh meat on board, and I could eat of this flesh, as well as broth made of it, when I could taste nothing else.",0,"['began', 'recover', 'front', 'runner', 'dog', 'belonging', 'mr', 'forster', 'fell', 'sacrifice', 'tender', 'stomach']",0.889238444
397965,number crunching,None,EN,To make such exact calculations and such circumspections as to be confident that nothing essential has been omitted.,To make such exact number crunching and such circumspections as to be confident that nothing essential has been omitted.,1,empty,empty,None,None,0,"['make', 'exact', 'calculation', 'circumspection', 'confident', 'nothing', 'essential', 'omitted']",0.874320651
481585,melting pot,None,EN,"By a mixture of policy and violence, he possessed himself of the fortress of Stirling, and of the person of James.","By a melting pot of policy and violence, he possessed himself of the fortress of Stirling, and of the person of James.",1,empty,empty,"But Morton could not live in retirement; and, early in the same year, the aged lion again rushed from his cavern.","His nephew, Angus, hastened to his assistance.",0,"['mixture', 'policy', 'violence', 'possessed', 'fortress', 'stirling', 'person', 'james']",0.866417138
1116729,heavy cross,None,EN,"So, we see, there was a great burden laid upon the archipelago, and this burden the people had to carry.","So, we see, there was a great heavy cross laid upon the archipelago, and this heavy cross the people had to carry.",1,empty,empty,None,For three hundred and eighty years the Filipinos were subjects of Spain.,0,"['see', 'great', 'burden', 'laid', 'upon', 'archipelago', 'burden', 'people', 'carry']",0.742300508
179609,role model,None,EN,"and a rising inspiration that ""It was!""","and a rising role model that ""It was!""",1,empty,empty,"at grips with ""If it could be!""","A man had once tried him out with questions about Alicante, a man who was afraid lest he should have seen too much.",0,"['rising', 'inspiration']",0.535905655
390133,brass ring,None,EN,"""Do you so prize This thing?""","""Do you so brass ring This thing?""",1,empty,empty,"The youthful warrior merely smiles, and lays His hand upon his gun, as one who says ""I can defend myself!""",demands the other in surprise.,0,"['prize', 'thing']",0.573316587
1136363,top dog,None,EN,"Among the prisoners was Ibrahim, the valiant and skilful leader of the gardis.","Among the prisoners was Ibrahim, the valiant and skilful top dog of the gardis.",1,empty,empty,Forty thousand prisoners are said to have been slain.,"Though severely wounded, he was taken care of in Shujaa's tents, where his wounds received surgical attention.",0,"['among', 'prisoner', 'ibrahim', 'valiant', 'skilful', 'leader', 'gardis']",0.696873148
101512,honey trap,None,EN,"He spoke to the woman: ""O, courtesan, honey trap on the man.","He spoke to the woman: ""O, courtesan, sweetener trap on the man.",None,"He spoke to the woman: ""O, courtesan, lure on the man.","He spoke to the woman: ""O, courtesan, sweetener trap on the man.","He lifted up his eyes, He sees the man.",Why has he come to me?,0,"['spoke', 'woman', 'courtesan', 'honey', 'trap', 'man']",0.721032659
1071028,smoke screen,None,EN,"There was casting up of eyes, holding up of hands, with countenance of such smoke screen that they were to be known by garment, not by favour.","There was casting up of eyes, holding up of hands, with countenance of such screen that they were to be known by garment, not by favour.",None,"There was casting up of eyes, holding up of hands, with countenance of such distraction that they were to be known by garment, not by favour.","There was casting up of eyes, holding up of hands, with countenance of such screen that they were to be known by garment, not by favour.",None,"Our king, being ready to leap out of himself for joy of his found daughter, as if that joy were now become a loss, cries 'O, thy mother, thy mother!'",0,"['casting', 'eye', 'holding', 'hand', 'countenance', 'smoke', 'screen', 'known', 'garment', 'favour']",0.814281364
1010249,closed book,None,EN,"A Child, whose prototype, as the Mystery proceeds, reveals itself as a young soul.","A Child, whose prototype, as the Mystery proceeds, reveals itself as a young soul.",1,empty,empty,"The Spirit of the Elements, conceived as a Spirit-influence.","As is usual in English stage directions, right means right of the stage, and not right of the audience as in the original German.",0,"['child', 'whose', 'prototype', 'mystery', 'proceeds', 'reveals', 'young', 'soul']",0.820665205
637645,blue blood,None,EN,Now that was noble of me.,Now that was blue blood of me.,1,empty,empty,"""Tell mother I died thinking of her,"" was all I could say.","Many a man has cashed his checks not feeling half so bad; but if any poor soul ever regretted a good deed, I did that one.",0,['noble'],0.789921847
957797,honey trap,None,EN,The Lure of the City is its theme.,The Lure of the City is its theme.,1,empty,empty,None,"It pursues its course to the music of the ukalele, in the strident racket of the midnight cabaret.",0,"['lure', 'city', 'theme']",0.616486769
413072,memory lane,None,EN,It was memory lane helping yesterday.,It was retention lane helping yesterday.,None,It was past helping yesterday.,It was retention lane helping yesterday.,I did not spoil it on her account.,"But I shall, however, rechristen it Vesuvius, since it represents an eruption of temper.""",0,"['memory', 'lane', 'helping', 'yesterday']",0.831641315
734145,elbow room,None,EN,FREEDOM AND FRONTIERS A.D. 1834 TO A.D. 1850 What was the cause which led England to refuse a continuance of its charter to the East India Company?,FREEDOM AND FRONTIERS A.D. 1834 TO A.D. 1850 What was the cause which led England to refuse a continuance of its charter to the East India Company?,1,empty,empty,None,It was the price of tea.,0,"['freedom', 'frontier', 'ad', '1834', 'ad', '1850', 'cause', 'led', 'england', 'refuse', 'continuance', 'charter', 'east', 'india', 'company']",0.948011613
395933,private eye,None,EN,"The incidents did not agree altogether, but the detective had only heard the outlines of the tragedy.","The incidents did not agree altogether, but the private eye had only heard the outlines of the tragedy.",1,empty,empty,"Jack betrayed no outward excitement, but inwardly he was greatly excited.",He believed he might mold the facts down so as to fit the proofs he was seeking.,0,"['incident', 'agree', 'altogether', 'detective', 'heard', 'outline', 'tragedy']",0.737209781
329505,memory lane,None,EN,Only a false mediævalism can paint the past in colors superior to the present.,Only a false mediævalism can paint the memory lane in colors superior to the present.,1,empty,empty,None,"The haze of distance that dims the mountains with purple, shifts also the crude colors of the past into the soft glory of retrospect.",0,"['false', 'mediævalism', 'paint', 'past', 'color', 'superior', 'present']",0.843081747
1040998,memory lane,None,EN,"This is a moment, as the first lady has said, to honor the memory lane and imagine the future.","This is a moment, as the first lady has said, to honor the retention lane and imagine the future.",None,"This is a moment, as the first lady has said, to honor the past and imagine the future.","This is a moment, as the first lady has said, to honor the retention lane and imagine the future.","You know, barely more than 300 days from now we will cross that bridge into the new millennium.","I'd like to take just a minute to honor her, for leading our Millennium Project, for all she's done for our children.",0,"['moment', 'first', 'lady', 'said', 'honor', 'memory', 'lane', 'imagine', 'future']",0.805596348
1018067,front runner,None,EN,"'Persist and conquer,' was, as he himself said, his favourite maxim in war.","'Persist and conquer,' was, as he himself said, his front runner maxim in war.",1,empty,empty,"Rodney, however, was not a man to despair.","He held doggedly on, trusting to the chapter of accidents.",0,"['persist', 'conquer', 'said', 'favourite', 'maxim', 'war']",0.575934078
42058,elbow room,None,EN,"What elbow room was there for her and women like her, what reality of elbow room?","What joint room was there for her and women like her, what reality of joint room?",None,"What freedom was there for her and women like her, what reality of freedom?","What joint room was there for her and women like her, what reality of joint room?","Her world was full of gossamer playing the part of iron, of gossamer that was compelling, that made and kept prisoners.","Even beauty, birth, money were gossamer to hold the fly.",0,"['elbow', 'room', 'woman', 'like', 'reality', 'elbow', 'room']",0.374112469
721261,memory lane,None,EN,His doings in the past seemed just the outcome of boyish spirits.,His doings in the memory lane seemed just the outcome of boyish spirits.,1,empty,empty,"It seemed impossible that he could be the same raw rustic youth who, a few short months ago, was accounted the greatest roisterer of his own county.",He had been nothing but a great boy in those days; now he felt that his manhood was coming upon him by leaps and bounds.,0,"['doings', 'past', 'seemed', 'outcome', 'boyish', 'spirit']",0.530237248
601853,closed book,None,EN,"To him thus Gabriel: ""Sir, I pray This mystery you'll clear away.","To him thus Gabriel: ""Sir, I pray This closed book you'll clear away.",1,empty,empty,"At last he caught the tranquil eye Of an observer standing by-- Last of mankind, not doomed to die.",Why do I sound my note in vain?,0,"['thus', 'gabriel', 'sir', 'pray', 'mystery', 'youll', 'clear', 'away']",0.656532164
118315,elbow room,None,EN,"JACOBSON, HAROLD S. For the freedom of the Mohawk.","JACOBSON, HAROLD S. For the elbow room of the Mohawk.",1,empty,empty,"(Property series) © 5Feb32, A50850; 10Mar32, A50851; 24Mar32, A50852.",Illustrated by Richard H. Rodgers.,0,"['jacobson', 'harold', 'freedom', 'mohawk']",0.579933505
217967,small fry,None,EN,Pray accept it as an insignificant payment on account for all I owe to you.,Pray accept it as an small fry payment on account for all I owe to you.,1,empty,empty,None,None,0,"['pray', 'accept', 'insignificant', 'payment', 'account', 'owe']",0.520569119
937537,blue blood,None,EN,It was the hope of all that he would grow up into a man inimitably noble and impossibly good.,It was the hope of all that he would grow up into a man inimitably blue blood and impossibly good.,1,empty,empty,Little Friedrich was the idol in the shrine.,"Pampered thus, the boy shrank from the touch of the world's rough hand.",0,"['hope', 'would', 'grow', 'man', 'inimitably', 'noble', 'impossibly', 'good']",0.827360521
